"Données historiques"
"Date: 01/01/1990 - 21/10/2016"
"CAC 40"
"ISIN","MIC","Date","Ouvert","Haut","Bas","Fermer","Nombre de titres","Number of Trades","Capitaux","Devise"
"FR0003500008","Euronext Paris","05/12/2013","4139.70","4157.05","4099.91","4099.91","0.00","0.00","3343601013.47","EUR"
"FR0003500008","Euronext Paris","06/12/2013","4110.85","4140.68","4082.14","4129.37","0.00","0.00","3202674560.32","EUR"
"FR0003500008","Euronext Paris","09/12/2013","4142.91","4142.91","4109.92","4134.10","0.00","0.00","2442064345.94","EUR"
"FR0003500008","Euronext Paris","10/12/2013","4126.55","4144.80","4091.14","4091.14","0.00","0.00","2659663124.60","EUR"
"FR0003500008","Euronext Paris","11/12/2013","4094.98","4127.97","4085.63","4086.86","0.00","0.00","3038127714.15","EUR"
"FR0003500008","Euronext Paris","12/12/2013","4075.85","4090.19","4056.37","4069.12","0.00","0.00","2897534773.21","EUR"
"FR0003500008","Euronext Paris","13/12/2013","4068.29","4085.80","4053.41","4059.71","0.00","0.00","2442020465.47","EUR"
"FR0003500008","Euronext Paris","16/12/2013","4051.96","4128.98","4051.25","4119.88","0.00","0.00","3019948499.80","EUR"
"FR0003500008","Euronext Paris","17/12/2013","4100.01","4100.01","4068.64","4068.64","0.00","0.00","2774336281.58","EUR"
"FR0003500008","Euronext Paris","18/12/2013","4089.41","4109.51","4074.28","4109.51","0.00","0.00","2968634936.87","EUR"
"FR0003500008","Euronext Paris","19/12/2013","4146.44","4184.33","4143.60","4177.03","0.00","0.00","3890295929.80","EUR"
"FR0003500008","Euronext Paris","20/12/2013","4178.49","4200.31","4166.53","4193.77","0.00","0.00","8527429764.30","EUR"
"FR0003500008","Euronext Paris","23/12/2013","4201.55","4215.29","4187.95","4215.29","0.00","0.00","1997747820.51","EUR"
"FR0003500008","Euronext Paris","24/12/2013","4213.13","4229.68","4209.42","4218.41","0.00","0.00","465827223.79","EUR"
"FR0003500008","Euronext Paris","27/12/2013","4245.72","4279.28","4237.20","4277.65","0.00","0.00","2095465405.44","EUR"
"FR0003500008","Euronext Paris","30/12/2013","4282.39","4289.53","4267.63","4275.71","0.00","0.00","1803629067.70","EUR"
"FR0003500008","Euronext Paris","31/12/2013","4281.02","4297.23","4281.02","4295.95","0.00","0.00","552991194.98","EUR"
"FR0003500008","Euronext Paris","02/01/2014","4309.16","4312.59","4226.66","4227.28","0.00","0.00","2574466933.70","EUR"
"FR0003500008","Euronext Paris","03/01/2014","4239.11","4258.89","4228.85","4247.65","0.00","0.00","1668143871.41","EUR"
"FR0003500008","Euronext Paris","06/01/2014","4240.68","4261.34","4221.71","4227.54","0.00","0.00","2059143708.85","EUR"
"FR0003500008","Euronext Paris","07/01/2014","4233.06","4266.96","4215.59","4262.68","0.00","0.00","2898921837.77","EUR"
"FR0003500008","Euronext Paris","08/01/2014","4268.21","4272.07","4245.56","4260.96","0.00","0.00","3240211558.89","EUR"
"FR0003500008","Euronext Paris","09/01/2014","4258.91","4278.11","4216.07","4225.14","0.00","0.00","3465204736.47","EUR"
"FR0003500008","Euronext Paris","10/01/2014","4246.92","4269.38","4233.29","4250.60","0.00","0.00","3231090630.35","EUR"
"FR0003500008","Euronext Paris","13/01/2014","4262.75","4268.72","4246.72","4263.27","0.00","0.00","2561113873.70","EUR"
"FR0003500008","Euronext Paris","14/01/2014","4225.75","4274.20","4213.57","4274.20","0.00","0.00","2970472658.48","EUR"
"FR0003500008","Euronext Paris","15/01/2014","4288.35","4332.07","4283.11","4332.07","0.00","0.00","3435421704.13","EUR"
"FR0003500008","Euronext Paris","16/01/2014","4332.71","4334.96","4312.83","4319.27","0.00","0.00","3385927238.05","EUR"
"FR0003500008","Euronext Paris","17/01/2014","4323.56","4341.86","4312.86","4327.50","0.00","0.00","4133119837.03","EUR"
"FR0003500008","Euronext Paris","20/01/2014","4321.07","4333.32","4314.05","4322.86","0.00","0.00","2068463848.60","EUR"
"FR0003500008","Euronext Paris","21/01/2014","4324.30","4351.21","4317.05","4323.87","0.00","0.00","3056534705.70","EUR"
"FR0003500008","Euronext Paris","22/01/2014","4337.62","4347.02","4308.07","4324.98","0.00","0.00","2738636252.20","EUR"
"FR0003500008","Euronext Paris","23/01/2014","4319.20","4339.13","4266.98","4280.96","0.00","0.00","3320514006.81","EUR"
"FR0003500008","Euronext Paris","24/01/2014","4284.52","4292.14","4154.95","4161.47","0.00","0.00","4926442791.72","EUR"
"FR0003500008","Euronext Paris","27/01/2014","4165.14","4172.28","4137.96","4144.56","0.00","0.00","3604517334.69","EUR"
"FR0003500008","Euronext Paris","28/01/2014","4170.40","4198.20","4153.82","4185.29","0.00","0.00","3519631115.24","EUR"
"FR0003500008","Euronext Paris","29/01/2014","4220.54","4245.96","4106.53","4156.98","0.00","0.00","4457591678.33","EUR"
"FR0003500008","Euronext Paris","30/01/2014","4160.18","4195.54","4123.66","4180.02","0.00","0.00","3296698737.71","EUR"
"FR0003500008","Euronext Paris","31/01/2014","4180.68","4189.05","4098.71","4165.72","0.00","0.00","4409767404.35","EUR"
"FR0003500008","Euronext Paris","03/02/2014","4159.99","4184.95","4104.66","4107.75","0.00","0.00","3362221248.92","EUR"
"FR0003500008","Euronext Paris","04/02/2014","4091.70","4132.29","4080.60","4117.45","0.00","0.00","3376862803.37","EUR"
"FR0003500008","Euronext Paris","05/02/2014","4110.78","4136.61","4098.69","4117.79","0.00","0.00","3167256900.34","EUR"
"FR0003500008","Euronext Paris","06/02/2014","4135.17","4200.58","4122.75","4188.10","0.00","0.00","4794792409.29","EUR"
"FR0003500008","Euronext Paris","07/02/2014","4198.67","4228.90","4171.68","4228.18","0.00","0.00","3677225340.74","EUR"
"FR0003500008","Euronext Paris","10/02/2014","4248.03","4251.38","4229.07","4237.13","0.00","0.00","2900566359.56","EUR"
"FR0003500008","Euronext Paris","11/02/2014","4252.89","4283.32","4247.37","4283.32","0.00","0.00","3905926377.01","EUR"
"FR0003500008","Euronext Paris","12/02/2014","4295.61","4324.32","4288.01","4305.50","0.00","0.00","3577395086.69","EUR"
"FR0003500008","Euronext Paris","13/02/2014","4291.74","4316.29","4275.24","4312.80","0.00","0.00","3760144125.55","EUR"
"FR0003500008","Euronext Paris","14/02/2014","4319.60","4340.38","4304.99","4340.14","0.00","0.00","3215929891.88","EUR"
"FR0003500008","Euronext Paris","17/02/2014","4346.29","4352.54","4330.00","4335.17","0.00","0.00","1805687146.68","EUR"
"FR0003500008","Euronext Paris","18/02/2014","4342.41","4342.41","4304.66","4330.71","0.00","0.00","2856002529.57","EUR"
"FR0003500008","Euronext Paris","19/02/2014","4321.18","4352.72","4312.80","4341.10","0.00","0.00","2944715187.05","EUR"
"FR0003500008","Euronext Paris","20/02/2014","4294.16","4356.65","4290.47","4355.49","0.00","0.00","3749505080.49","EUR"
"FR0003500008","Euronext Paris","21/02/2014","4370.17","4383.15","4353.15","4381.06","0.00","0.00","3957056112.29","EUR"
"FR0003500008","Euronext Paris","24/02/2014","4373.57","4419.13","4373.57","4419.13","0.00","0.00","2793115273.98","EUR"
"FR0003500008","Euronext Paris","25/02/2014","4405.93","4416.16","4383.24","4414.55","0.00","0.00","3083241865.28","EUR"
"FR0003500008","Euronext Paris","26/02/2014","4414.11","4420.94","4381.19","4396.91","0.00","0.00","3366983784.12","EUR"
"FR0003500008","Euronext Paris","27/02/2014","4399.67","4408.23","4354.95","4396.39","0.00","0.00","3876388037.53","EUR"
"FR0003500008","Euronext Paris","28/02/2014","4402.98","4413.65","4367.96","4408.08","0.00","0.00","3530294983.78","EUR"
"FR0003500008","Euronext Paris","03/03/2014","4338.39","4346.95","4288.44","4290.87","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","04/03/2014","4339.53","4399.81","4337.35","4395.90","0.00","0.00","3948132861.36","EUR"
"FR0003500008","Euronext Paris","05/03/2014","4384.41","4402.12","4377.65","4391.25","0.00","0.00","3444556046.84","EUR"
"FR0003500008","Euronext Paris","06/03/2014","4408.55","4431.16","4402.16","4417.04","0.00","0.00","3822005231.90","EUR"
"FR0003500008","Euronext Paris","07/03/2014","4416.43","4432.50","4364.20","4366.42","0.00","0.00","3970296602.77","EUR"
"FR0003500008","Euronext Paris","10/03/2014","4363.02","4417.80","4346.83","4370.84","0.00","0.00","3380377189.56","EUR"
"FR0003500008","Euronext Paris","11/03/2014","4384.69","4386.73","4343.95","4349.72","0.00","0.00","2834259750.58","EUR"
"FR0003500008","Euronext Paris","12/03/2014","4322.77","4327.85","4273.38","4306.26","0.00","0.00","3544334604.69","EUR"
"FR0003500008","Euronext Paris","13/03/2014","4315.37","4319.64","4250.51","4250.51","0.00","0.00","3180313530.53","EUR"
"FR0003500008","Euronext Paris","14/03/2014","4220.48","4236.58","4183.00","4216.37","0.00","0.00","5094121286.78","EUR"
"FR0003500008","Euronext Paris","17/03/2014","4215.42","4277.06","4211.62","4271.96","0.00","0.00","2870906930.45","EUR"
"FR0003500008","Euronext Paris","18/03/2014","4264.42","4341.84","4250.47","4313.26","0.00","0.00","3645440684.75","EUR"
"FR0003500008","Euronext Paris","19/03/2014","4313.43","4329.48","4295.06","4308.06","0.00","0.00","2998949536.41","EUR"
"FR0003500008","Euronext Paris","20/03/2014","4275.26","4328.18","4261.42","4327.91","0.00","0.00","3941241302.45","EUR"
"FR0003500008","Euronext Paris","21/03/2014","4331.30","4353.39","4323.27","4335.28","0.00","0.00","6538433495.97","EUR"
"FR0003500008","Euronext Paris","24/03/2014","4322.34","4332.17","4266.98","4276.34","0.00","0.00","3253535763.89","EUR"
"FR0003500008","Euronext Paris","25/03/2014","4288.88","4351.61","4288.88","4344.12","0.00","0.00","3299320835.42","EUR"
"FR0003500008","Euronext Paris","26/03/2014","4357.45","4398.48","4353.86","4385.15","0.00","0.00","3196081483.23","EUR"
"FR0003500008","Euronext Paris","27/03/2014","4373.73","4390.17","4359.29","4379.06","0.00","0.00","2948042002.65","EUR"
"FR0003500008","Euronext Paris","28/03/2014","4392.95","4411.38","4388.16","4411.26","0.00","0.00","2736186629.24","EUR"
"FR0003500008","Euronext Paris","31/03/2014","4426.84","4430.90","4390.77","4391.50","0.00","0.00","2743312710.24","EUR"
"FR0003500008","Euronext Paris","01/04/2014","4409.34","4440.04","4401.29","4426.72","0.00","0.00","3173952696.96","EUR"
"FR0003500008","Euronext Paris","02/04/2014","4428.79","4438.63","4421.50","4430.86","0.00","0.00","2598431752.75","EUR"
"FR0003500008","Euronext Paris","03/04/2014","4431.11","4469.84","4417.35","4449.33","0.00","0.00","3010936232.80","EUR"
"FR0003500008","Euronext Paris","04/04/2014","4459.39","4496.54","4447.00","4484.55","0.00","0.00","3442192942.83","EUR"
"FR0003500008","Euronext Paris","07/04/2014","4453.00","4464.04","4432.29","4436.08","0.00","0.00","3690137163.67","EUR"
"FR0003500008","Euronext Paris","08/04/2014","4444.02","4448.43","4384.66","4424.83","0.00","0.00","4367439759.66","EUR"
"FR0003500008","Euronext Paris","09/04/2014","4431.96","4454.74","4426.39","4442.68","0.00","0.00","2899535333.94","EUR"
"FR0003500008","Euronext Paris","10/04/2014","4457.78","4466.19","4408.61","4413.49","0.00","0.00","3411183828.33","EUR"
"FR0003500008","Euronext Paris","11/04/2014","4378.95","4384.03","4333.87","4365.86","0.00","0.00","3988120063.97","EUR"
"FR0003500008","Euronext Paris","14/04/2014","4345.82","4384.56","4319.28","4384.56","0.00","0.00","3597853062.85","EUR"
"FR0003500008","Euronext Paris","15/04/2014","4380.87","4404.04","4344.03","4345.35","0.00","0.00","3455778272.06","EUR"
"FR0003500008","Euronext Paris","16/04/2014","4389.75","4405.66","4375.05","4405.66","0.00","0.00","3272746680.89","EUR"
"FR0003500008","Euronext Paris","17/04/2014","4413.36","4432.64","4392.06","4431.81","0.00","0.00","3610916939.83","EUR"
"FR0003500008","Euronext Paris","22/04/2014","4450.85","4488.05","4443.90","4484.21","0.00","0.00","3176120067.96","EUR"
"FR0003500008","Euronext Paris","23/04/2014","4480.17","4480.62","4449.01","4451.08","0.00","0.00","3035779606.40","EUR"
"FR0003500008","Euronext Paris","24/04/2014","4478.27","4499.32","4440.63","4479.54","0.00","0.00","4329024421.31","EUR"
"FR0003500008","Euronext Paris","25/04/2014","4464.93","4473.48","4431.38","4443.63","0.00","0.00","3027036361.94","EUR"
"FR0003500008","Euronext Paris","28/04/2014","4466.16","4477.62","4444.46","4460.53","0.00","0.00","2681231529.88","EUR"
"FR0003500008","Euronext Paris","29/04/2014","4475.11","4504.14","4449.94","4497.68","0.00","0.00","3704421698.73","EUR"
"FR0003500008","Euronext Paris","30/04/2014","4484.76","4491.29","4470.75","4487.39","0.00","0.00","4490556302.00","EUR"
"FR0003500008","Euronext Paris","02/05/2014","4473.57","4485.10","4447.44","4458.17","0.00","0.00","3624422681.00","EUR"
"FR0003500008","Euronext Paris","05/05/2014","4452.89","4467.37","4400.91","4462.69","0.00","0.00","2439225990.38","EUR"
"FR0003500008","Euronext Paris","06/05/2014","4475.48","4477.86","4420.71","4428.07","0.00","0.00","2971482182.38","EUR"
"FR0003500008","Euronext Paris","07/05/2014","4414.39","4453.22","4402.78","4446.44","0.00","0.00","3906163742.87","EUR"
"FR0003500008","Euronext Paris","08/05/2014","4457.02","4507.24","4440.86","4507.24","0.00","0.00","3967709733.30","EUR"
"FR0003500008","Euronext Paris","09/05/2014","4492.54","4496.67","4465.77","4477.28","0.00","0.00","3647557792.03","EUR"
"FR0003500008","Euronext Paris","12/05/2014","4466.13","4495.72","4463.05","4493.65","0.00","0.00","3067240683.56","EUR"
"FR0003500008","Euronext Paris","13/05/2014","4504.22","4511.35","4492.46","4505.02","0.00","0.00","3627472270.44","EUR"
"FR0003500008","Euronext Paris","14/05/2014","4506.56","4506.56","4489.41","4501.04","0.00","0.00","2879475598.68","EUR"
"FR0003500008","Euronext Paris","15/05/2014","4498.66","4512.62","4438.49","4444.93","0.00","0.00","4301880283.93","EUR"
"FR0003500008","Euronext Paris","16/05/2014","4446.20","4456.31","4418.59","4456.28","0.00","0.00","4559846120.75","EUR"
"FR0003500008","Euronext Paris","19/05/2014","4447.42","4476.41","4418.05","4469.76","0.00","0.00","3288017914.68","EUR"
"FR0003500008","Euronext Paris","20/05/2014","4459.72","4473.10","4445.73","4452.35","0.00","0.00","2675457860.11","EUR"
"FR0003500008","Euronext Paris","21/05/2014","4436.59","4473.28","4424.69","4469.03","0.00","0.00","3023153984.62","EUR"
"FR0003500008","Euronext Paris","22/05/2014","4474.21","4481.98","4451.78","4478.21","0.00","0.00","2685286965.61","EUR"
"FR0003500008","Euronext Paris","23/05/2014","4480.22","4495.76","4468.89","4493.15","0.00","0.00","2338783990.85","EUR"
"FR0003500008","Euronext Paris","26/05/2014","4503.60","4526.93","4496.43","4526.93","0.00","0.00","1544144659.53","EUR"
"FR0003500008","Euronext Paris","27/05/2014","4515.83","4536.48","4511.46","4529.75","0.00","0.00","2590589853.87","EUR"
"FR0003500008","Euronext Paris","28/05/2014","4527.92","4536.83","4517.88","4531.63","0.00","0.00","2709468235.94","EUR"
"FR0003500008","Euronext Paris","29/05/2014","4524.21","4533.50","4515.46","4530.51","0.00","0.00","1888472696.06","EUR"
"FR0003500008","Euronext Paris","30/05/2014","4510.40","4524.92","4495.79","4519.57","0.00","0.00","4582407400.67","EUR"
"FR0003500008","Euronext Paris","02/06/2014","4523.56","4529.35","4502.12","4515.89","0.00","0.00","2681329741.95","EUR"
"FR0003500008","Euronext Paris","03/06/2014","4513.28","4516.02","4499.00","4503.69","0.00","0.00","2309157801.29","EUR"
"FR0003500008","Euronext Paris","04/06/2014","4496.30","4508.26","4470.47","4501.00","0.00","0.00","2678690068.79","EUR"
"FR0003500008","Euronext Paris","05/06/2014","4504.06","4577.70","4487.48","4548.73","0.00","0.00","4071447148.11","EUR"
"FR0003500008","Euronext Paris","06/06/2014","4552.45","4586.68","4539.53","4581.12","0.00","0.00","3655347087.98","EUR"
"FR0003500008","Euronext Paris","09/06/2014","4582.60","4590.66","4570.41","4589.12","0.00","0.00","1829518099.97","EUR"
"FR0003500008","Euronext Paris","10/06/2014","4588.14","4598.65","4579.06","4595.00","0.00","0.00","2637069061.61","EUR"
"FR0003500008","Euronext Paris","11/06/2014","4583.39","4583.64","4552.63","4555.11","0.00","0.00","3697696290.09","EUR"
"FR0003500008","Euronext Paris","12/06/2014","4551.19","4573.98","4545.22","4554.40","0.00","0.00","2802697807.65","EUR"
"FR0003500008","Euronext Paris","13/06/2014","4549.45","4555.86","4506.93","4543.28","0.00","0.00","2892519629.69","EUR"
"FR0003500008","Euronext Paris","16/06/2014","4525.68","4540.68","4509.52","4510.05","0.00","0.00","2617417298.63","EUR"
"FR0003500008","Euronext Paris","17/06/2014","4524.89","4538.24","4508.46","4536.07","0.00","0.00","2695333387.75","EUR"
"FR0003500008","Euronext Paris","18/06/2014","4540.63","4550.93","4529.53","4530.37","0.00","0.00","2441606416.25","EUR"
"FR0003500008","Euronext Paris","19/06/2014","4565.81","4581.95","4558.07","4563.04","0.00","0.00","3801258426.84","EUR"
"FR0003500008","Euronext Paris","20/06/2014","4556.26","4574.92","4541.34","4541.34","0.00","0.00","7046235848.45","EUR"
"FR0003500008","Euronext Paris","23/06/2014","4540.52","4540.52","4494.36","4515.57","0.00","0.00","2858165866.80","EUR"
"FR0003500008","Euronext Paris","24/06/2014","4529.54","4536.11","4513.10","4518.34","0.00","0.00","2649279851.30","EUR"
"FR0003500008","Euronext Paris","25/06/2014","4494.36","4496.67","4448.27","4460.60","0.00","0.00","3428514174.22","EUR"
"FR0003500008","Euronext Paris","26/06/2014","4470.78","4473.43","4412.18","4439.63","0.00","0.00","3195700763.67","EUR"
"FR0003500008","Euronext Paris","27/06/2014","4447.17","4461.47","4426.59","4436.99","0.00","0.00","2480399786.53","EUR"
"FR0003500008","Euronext Paris","30/06/2014","4443.03","4457.57","4407.18","4422.84","0.00","0.00","2989498196.55","EUR"
"FR0003500008","Euronext Paris","01/07/2014","4438.77","4462.43","4430.26","4461.12","0.00","0.00","3190472470.82","EUR"
"FR0003500008","Euronext Paris","02/07/2014","4460.62","4467.79","4436.11","4444.72","0.00","0.00","3072776487.30","EUR"
"FR0003500008","Euronext Paris","03/07/2014","4446.70","4490.72","4437.36","4489.88","0.00","0.00","3340257911.13","EUR"
"FR0003500008","Euronext Paris","04/07/2014","4482.22","4489.81","4468.98","4468.98","0.00","0.00","1969716868.38","EUR"
"FR0003500008","Euronext Paris","07/07/2014","4453.76","4463.06","4404.24","4405.76","0.00","0.00","2397562122.89","EUR"
"FR0003500008","Euronext Paris","08/07/2014","4418.17","4423.78","4342.50","4342.53","0.00","0.00","2974886085.69","EUR"
"FR0003500008","Euronext Paris","09/07/2014","4353.53","4362.56","4329.14","4359.84","0.00","0.00","2931122798.51","EUR"
"FR0003500008","Euronext Paris","10/07/2014","4357.77","4357.77","4277.58","4301.26","0.00","0.00","3589727981.11","EUR"
